ein,strein,name,sub_name,city,state,ntee_code,score,id,careofname,address,zipcode,ruling_date,asset_amount,income_amount,revenue_amount,created_at,updated_at
141834612,14-1834612,FOREST RANGER SCHOLARSHIP FOUNDATION INC,FOREST RANGER SCHOLARSHIP FOUNDATION INC,WARRENSBURG,NY,B82,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
800964179,80-0964179,FORESTPORT CHAMBER OF COMMERCE INC,FORESTPORT CHAMBER OF COMMERCE INC,FORESTPORT,NY,S41,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
453027843,45-3027843,FORESTVILLE FOOD PANTRY,FORESTVILLE FOOD PANTRY,FORESTVILLE,NY,K31,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161661593,16-1661593,FORESTVILLE PARENT CONNECTION INC,FORESTVILLE PARENT CONNECTION INC,FORESTVILLE,NY,B11,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161469312,16-1469312,FOREVER ELMWOOD CORPORATION,FOREVER ELMWOOD CORPORATION ,BUFFALO,NY,S21,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
462277349,46-2277349,FOREVER GREY INC,FOREVER GREY INC,BEAVER DAMS,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
264065044,26-4065044,FOREVER HOME DOG RESCUE OF THE CAPITAL DISTRICT,FOREVER HOME DOG RESCUE OF THE CAPITAL DISTRICT,ALBANY,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
201755439,20-1755439,FOREVER HOME GREYHOUND ADOPTIONS,FOREVER HOME GREYHOUND ADOPTIONS,MIDDLEBURGH,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
813395488,81-3395488,FOREVERCHANGED MINISTRIES INC,FOREVERCHANGED MINISTRIES INC,BAYPORT,NY,X81,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
262288394,26-2288394,FORGOTTEN FRIENDS OF LONG ISLAND,FORGOTTEN FRIENDS OF LONG ISLAND,PLAINVIEW,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
850642456,85-0642456,FORGOTTEN FUTURES FUND INC,FORGOTTEN FUTURES FUND INC,NEW YORK,NY,A20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
202047884,20-2047884,FORGOTTEN SOULS FOUNDATION INC,FORGOTTEN SOULS FOUNDATION INC,NEW YORK,NY,L41,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
146039822,14-6039822,FORT ANN RESCUE SQUAD INC,FORT ANN RESCUE SQUAD INC,FORT ANN,NY,M24,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
146030802,14-6030802,FORT EDWARD HISTORICAL ASSOCIATION,FORT EDWARD HISTORICAL ASSOCIATION,FORT EDWARD,NY,A82Z,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475212189,47-5212189,FORT GREENE TENNIS ASSOCIATION INC,FORT GREENE TENNIS ASSOCIATION INC,NEW YORK,NY,N66,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
202537181,20-2537181,FORT HAMILTON CITIZENS ACTION COMMITEE,FORT HAMILTON CITIZENS ACTION COMMITEE,BROOKLYN,NY,A23,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823656267,82-3656267,FORT HAMILTON HIGH SCHOOL PTA,FORT HAMILTON HIGH SCHOOL PTA,BROOKLYN,NY,B94,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
510153204,51-0153204,FORT HILL PLAYERS INC,FORT HILL PLAYERS INC,WHITE PLAINS,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
311655779,31-1655779,FORT HUDSON RESIDENCES INC,FORT HUDSON RESIDENCES INC,FORT EDWARD,NY,L22,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141515005,14-1515005,FORT HUNTER FREE LIBRARY,FORT HUNTER FREE LIBRARY,AMSTERDAM,NY,B70,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
223801951,22-3801951,FORT JOHNSON VOLUNTEER FIRE COMPANY INC,FORT JOHNSON VOLUNTEER FIRE COMPANY INC,FORT JOHNSON,NY,M24,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161560736,16-1560736,FORT LA PRESENTATION COMPANY,FORT LA PRESENTATION COMPANY,OGDENSBURG,NY,A540,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133329465,13-3329465,FORT ROYAL FOUNDATION INC,FORT ROYAL FOUNDATION INC,FULTONVILLE,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823392211,82-3392211,FORT SCHUYLER HOUSE II INC,FORT SCHUYLER HOUSE II INC,BRONX,NY,L20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
271459023,27-1459023,FORT SCHUYLER MANAGEMENT CORPORATION,FORT SCHUYLER MANAGEMENT CORPORATION,ALBANY,NY,B194,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161228429,16-1228429,FORT STANWIX GARDEN CLUB,FORT STANWIX GARDEN CLUB,ROME,NY,N50,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
481254838,48-1254838,FORTRESS CENTER,FORTRESS CENTER,FREEPORT,NY,X20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
208789234,20-8789234,FORTRESS OF FAITH TABERNACLE,FORTRESS OF FAITH TABERNACLE,BROOKLYN,NY,X20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133000479,13-3000479,FORTY PLUS EDUCATIONAL CENTER INC,FORTY PLUS EDUCATIONAL CENTER INC,NEW YORK,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
474441538,47-4441538,FORUM FOR GLOBAL FINANCIAL REGULATION INC,FORUM FOR GLOBAL FINANCIAL REGULATION INC,NEW YORK,NY,B05,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
10660585,01-0660585,FORUM FOR REGIONAL CLINICAL EDUCATION INC,FORUM FOR REGIONAL CLINICAL EDUCATION INC,PITTSFORD,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141858441,14-1858441,FORUM OF FIRMS,FORUM OF FIRMS,NEW YORK,NY,W052,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
820762843,82-0762843,FORWARD MARCH NY INC,FORWARD MARCH NY INC,NEW YORK,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
834639976,83-4639976,FORWARD MOTION LIFE SUCCESS INC,FORWARD MOTION LIFE SUCCESS INC,VALLEY STREAM,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475531977,47-5531977,FORZA SOCCER CLUB OF NEW YORK INC,FORZA SOCCER CLUB OF NEW YORK INC,MINOA,NY,N64,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
814296001,81-4296001,FOST FOR GOOD INC,FOST FOR GOOD INC,NEW YORK,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
465745874,46-5745874,FOSTER PARK SPORTS,FOSTER PARK SPORTS,BROOKLYN,NY,N40,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821101888,82-1101888,FOSTER YOUTH INDEPENDENCE INC,FOSTER YOUTH INDEPENDENCE INC,HUNTINGTN STA,NY,P12,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
202242921,20-2242921,FOSTERING CHANGE FOR CHILDREN LTD,FOSTERING CHANGE FOR CHILDREN LTD,ROCKY POINT,NY,P32,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
470983646,47-0983646,FOSTERING LEADERSHIP 4 YOUNG WOMEN INC,FOSTERING LEADERSHIP 4 YOUNG WOMEN INC,NEW YORK,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
262795022,26-2795022,FOUNDATION ASSEMBLY FOLKLORIK RUGOVA INC,FOUNDATION ASSEMBLY FOLKLORIK RUGOVA INC ,BROOKLYN,NY,A23,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
200484859,20-0484859,FOUNDATION CARING FOR COLOMBIA LTD,FOUNDATION CARING FOR COLOMBIA LTD,NEW YORK,NY,Q330,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
453628971,45-3628971,FOUNDATION FOR A MINDFUL SOCIETY INC,FOUNDATION FOR A MINDFUL SOCIETY INC,NEW YORK,NY,E99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
833116304,83-3116304,FOUNDATION FOR ABILITIES FIRST NY,FOUNDATION FOR ABILITIES FIRST NY,POUGHKEEPSIE,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113148350,11-3148350,FOUNDATION FOR ADVANCEMENT OF EXCELLENCE IN EDUCATION,FOUNDATION FOR ADVANCEMENT OF EXCELLENCE IN EDUCATION,MASSAPEQUA,NY,B99Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
454664827,45-4664827,FOUNDATION FOR AKHTER AHSENS CONSCIOUSNESS PSYCHOLOGY,FOUNDATION FOR AKHTER AHSENS CONSCIOUSNESS PSYCHOLOGY,YONKERS,NY,B99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472537455,47-2537455,FOUNDATION FOR CLEAN WATER INC,FOUNDATION FOR CLEAN WATER INC,IRVINGTON,NY,C02,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222601914,22-2601914,FOUNDATION FOR COMMUNITY ENCOURAGEMENT INC,FOUNDATION FOR COMMUNITY ENCOURAGEMENT INC,LONG IS CITY,NY,S20Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133108424,13-3108424,FOUNDATION FOR CULTURAL REVIEW INC,FOUNDATION FOR CULTURAL REVIEW INC,NEW YORK,NY,A33Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
271546587,27-1546587,FOUNDATION FOR DEVELOPING SUSTAINABLE SOCIETIES,FOUNDATION FOR DEVELOPING SUSTAINABLE SOCIETIES,ALBANY,NY,Q32,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112933069,11-2933069,FOUNDATION FOR DEVELOPMENT OF HUMANITY,FOUNDATION FOR DEVELOPMENT OF HUMANITY,MUTTONTOWN,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
825503173,82-5503173,FOUNDATION FOR DIVERSITY EQUITY & INCLUSION INC FDEI,FOUNDATION FOR DIVERSITY EQUITY & INCLUSION INC FDEI,HOWARD BEACH,NY,O50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113301083,11-3301083,FOUNDATION FOR EVANGEL CHRISTIAN SCHOOL SCHOLARSHIP INC,FOUNDATION FOR EVANGEL CHRISTIAN SCHOOL SCHOLARSHIP INC,LONG IS CITY,NY,B82,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133544872,13-3544872,FOUNDATION FOR FAIRER CAPITALISM,FOUNDATION FOR FAIRER CAPITALISM,NEW YORK,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
820555933,82-0555933,FOUNDATION FOR FEDERAL ENFORCEMENT & HOMELAND SECURITY CORP,FOUNDATION FOR FEDERAL ENFORCEMENT & HOMELAND SECURITY CORP,NEW YORK,NY,M99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
462924808,46-2924808,FOUNDATION FOR HOPE INC,FOUNDATION FOR HOPE INC,WHITE PLAINS,NY,E99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
753107769,75-3107769,FOUNDATION FOR HUMAN MOVEMENT STUDIES INC,FOUNDATION FOR HUMAN MOVEMENT STUDIES INC,HUDSON,NY,E70,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133082845,13-3082845,FOUNDATION FOR INDEPENDENT ARTISTS INC,FOUNDATION FOR INDEPENDENT ARTISTS INC,NEW YORK,NY,A91Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
320081843,32-0081843,FOUNDATION FOR ITALIAN ART AND CULTURE,FOUNDATION FOR ITALIAN ART AND CULTURE ,NEW YORK,NY,B99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
166023261,16-6023261,FOUNDATION FOR JEWISH PHILANTHROPIES,FOUNDATION FOR JEWISH PHILANTHROPIES,GETZVILLE,NY,T700,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
454779338,45-4779338,FOUNDATION FOR LETTERS INC,FOUNDATION FOR LETTERS INC,NEW YORK,NY,O50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134196769,13-4196769,FOUNDATION FOR MEDICAL EVALUATION AND EARLY DETECTION,FOUNDATION FOR MEDICAL EVALUATION AND EARLY DETECTION,NEW YORK,NY,G40,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
471454426,47-1454426,FOUNDATION FOR MOHAWK VALLEY LIBRARIES INC,FOUNDATION FOR MOHAWK VALLEY LIBRARIES INC,SCHENECTADY,NY,B11,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161262847,16-1262847,FOUNDATION FOR NORTH COUNTRY FREEDOM HOMES INC,FOUNDATION FOR NORTH COUNTRY FREEDOM HOMES INC,CANTON,NY,L20Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
200886531,20-0886531,FOUNDATION FOR NUTRITION & INFLAMMATORY BOWEL DISEASES IN CHI,FOUNDATION FOR NUTRITION & INFLAMMATORY BOWEL DISEASES IN CHI,N MASSAPEQUA,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
274215234,27-4215234,FOUNDATION FOR ONCOMOLECULAR RESEARCH INC,FOUNDATION FOR ONCOMOLECULAR RESEARCH INC,SETAUKET,NY,H30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
824973537,82-4973537,FOUNDATION FOR OPIOID RESPONSE EFFORTS,FOUNDATION FOR OPIOID RESPONSE EFFORTS,NEW YORK,NY,T21,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
460534773,46-0534773,FOUNDATION FOR OSTEOPATHIC ORTHOPEDIC RESIDENT EDUCATION INC,FOUNDATION FOR OSTEOPATHIC ORTHOPEDIC RESIDENT EDUCATION INC,NEW YORK,NY,G03,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
471134950,47-1134950,FOUNDATION FOR PRACTICE AND RESEARCH IN STRATEGIC MANAGEMENT I,FOUNDATION FOR PRACTICE AND RESEARCH IN STRATEGIC MANAGEMENT I ,NEW YORK,NY,S03,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
132633015,13-2633015,FOUNDATION FOR RELIGION AND MENTAL HEALTH INC,FOUNDATION FOR RELIGION AND MENTAL HEALTH INC,PLEASANTVILLE,NY,X90Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133387630,13-3387630,FOUNDATION FOR RESEARCH INTO SEXUALLY TRANSMITTED DISEASES INC,FOUNDATION FOR RESEARCH INTO SEXUALLY TRANSMITTED DISEASES INC,NEW YORK,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
136159697,13-6159697,FOUNDATION FOR RESEARCH OF THE NEW YORK ACADEMY OF OSTEOPATHY INC,FOUNDATION FOR RESEARCH OF THE NEW YORK ACADEMY OF OSTEOPATHY INC,NEW YORK,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133352216,13-3352216,FOUNDATION FOR RUDOLF STEINER BOOKS INC,FOUNDATION FOR RUDOLF STEINER BOOKS INC,LIVINGSTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112553513,11-2553513,FOUNDATION FOR SEPHARDIC STUDIES INC,FOUNDATION FOR SEPHARDIC STUDIES INC,BROOKLYN,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134076879,13-4076879,FOUNDATION FOR SMALL VOICES,FOUNDATION FOR SMALL VOICES,NEW YORK,NY,T30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
510262356,51-0262356,FOUNDATION FOR STRATEGIC MANAGEMENT,FOUNDATION FOR STRATEGIC MANAGEMENT,NEW YORK,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113174234,11-3174234,FOUNDATION FOR THE ADVANCEMENT OF ARTS AND SCIENCES FROM INDIA INC,FOUNDATION FOR THE ADVANCEMENT OF ARTS AND SCIENCES FROM INDIA INC,FLUSHING,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141703260,14-1703260,FOUNDATION FOR THE ADVANCEMENT OF DEVELOPMENTALLY DISABLED PERSONS,FOUNDATION FOR THE ADVANCEMENT OF DEVELOPMENTALLY DISABLED PERSONS ,QUEENSBURY,NY,T70Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
61579001,06-1579001,FOUNDATION FOR THE ADVANCEMENT OF MIDWIFERY INC,FOUNDATION FOR THE ADVANCEMENT OF MIDWIFERY INC,HARRIMAN,NY,H99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
43821340,04-3821340,FOUNDATION FOR THE ADVANCEMENT OF MINIMALLY INVASIVE SURGERY INC,FOUNDATION FOR THE ADVANCEMENT OF MINIMALLY INVASIVE SURGERY INC,LONG BEACH,NY,H12,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133826836,13-3826836,FOUNDATION FOR THE ADVANCEMENT OF MONETARY EDUCATION LTD,FOUNDATION FOR THE ADVANCEMENT OF MONETARY EDUCATION LTD ,NEW YORK,NY,W60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
352551466,35-2551466,FOUNDATION FOR THE ADVANCEMENT OF SOCIETY LTD,FOUNDATION FOR THE ADVANCEMENT OF SOCIETY LTD,NEW YORK,NY,A70,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
844134383,84-4134383,FOUNDATION FOR THE FIGHT FOR HUMAN SURVIVAL,FOUNDATION FOR THE FIGHT FOR HUMAN SURVIVAL,NEW YORK,NY,T20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161756484,16-1756484,FOUNDATION FOR THE GLOBAL COMPACT,FOUNDATION FOR THE GLOBAL COMPACT,NEW YORK,NY,Q42,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
431360283,43-1360283,FOUNDATION FOR THE INVESTIGATION OF NEUROLOGICAL DISORDERS INC,FOUNDATION FOR THE INVESTIGATION OF NEUROLOGICAL DISORDERS INC,ITHACA,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
