CONG SHAREI SIMCHA,EIN: 03-0402223Classification            (NTEE)                        Jewish              (Religion-Related, Spiritual Development)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORENET GLOBAL INC,EIN: 45-5051907Classification            (NTEE)                        Promotion of Business              (Community Improvement, Capacity Building)            Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
COREY A HILL MEMORIAL FOUNDATION INC,EIN: 46-4586880Classification            (NTEE)                        Scholarships, Student Financial Aid Services, Awards              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORINTH FREE LIBRARY,EIN: 14-1483218Classification            (NTEE)                        Libraries (B71Z)              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORINTH PARENT TEACHER STUDENT ASSOCIATION P T S A,EIN: 22-3004884Classification            (NTEE)                        Parent/Teacher Group              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORINTH THEATRE GUILD INC,EIN: 22-2303457Classification            (NTEE)                        Theater              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORLEAR BAY PROPERTY OWNERS ASSOC,EIN: 13-5627567Nonprofit Tax Code Designation: 501(c)(4)            Defined as: Civic leagues, social welfare organizations and local associations of employees,  created to promote community welfare for charitable, educational or recreational purposes.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORMARIA RETREAT CENTER IN,EIN: 11-3377557Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL ACACIA FRATERNITY INC,EIN: 16-1450102Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL BLACK ALUMNI ASSOCIATION INC,EIN: 13-3257832Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL CHAPTER OF SIGMA PHI SOCIETY,EIN: 27-5022979Classification            (NTEE)                        Recreational, Pleasure, or Social Club              (Recreation, Sports, Leisure, Athletics)            Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL DELTA UPSILON ASSOCIATION,EIN: 13-6125340Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL HOOK & LADDER FIRE COMPANY INC,EIN: 26-3015108Classification            (NTEE)                        Fire Prevention, Protection, Control              (Public Safety, Disaster Preparedness and Relief)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL INTERNATIONAL AFFAIRS SOCIETY INC,EIN: 81-5311744Classification            (NTEE)                        Education N.E.C.Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL MEDIA GUILD,EIN: 15-6025112Classification            (NTEE)                        Radio              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNELL MEDICAL BENEFITS TR,EIN: 16-1457001Classification            (NTEE)                        Single Organization Support              (Philanthropy, Voluntarism and Grantmaking Foundations)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNER FOUNDATION INC,EIN: 46-4340215Classification            (NTEE)                        Single Organization Support              (Philanthropy, Voluntarism and Grantmaking Foundations)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNER STONE CHURCH OF GOD,EIN: 46-4108014Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE BIBLE CHURCH OF FORT ANN NEW YORK,EIN: 22-2485444Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE CHURCH,EIN: 16-1385805Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE CHURCH,EIN: 16-1538771Classification            (NTEE)                        Christian              (Religion-Related, Spiritual Development)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE COMMUNITY FREE METHODIST CHURCH,EIN: 26-0804347Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE FAMILY HEALTHCARE,EIN: 06-1036715Classification            (NTEE)                        Ambulatory Health Center, Community Clinic              (Health — General and Rehabilitative)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE FELLOWSHIP,EIN: 14-1659355Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE FOUNDATION,EIN: 20-4814176Classification            (NTEE)                        Private Independent Foundations              (Philanthropy, Voluntarism and Grantmaking Foundations)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE LITERACY INC,EIN: 27-3192138            This organization is not listed in the IRS's most recent list of tax exempt organizations, but we have data associated with this Employer Identification Number. We have reconstructed basic information about the organization (like its name and tax code designation) from              an old list of exempt organiations.             However, this information may be out of date. It's even possible that the organization no longer has tax exempt status or no longer exists.          Classification            (NTEE)                        Remedial Reading, Reading Encouragement              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE MISSION INC,EIN: 47-2553410Classification            (NTEE)                        Christian              (Religion-Related, Spiritual Development)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE OF WISDOM MINISTRIES COMMUNITY CHURCH,EIN: 83-2955261Classification            (NTEE)                        Christian              (Religion-Related, Spiritual Development)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE STUDIOS LIMITED,EIN: 47-3421838Classification            (NTEE)                        Visual Arts Organizations              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNERSTONE WESLEYAN TABERNACLE,EIN: 42-1590548Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORNFIELD HALL SOCIETY INC,EIN: 47-2955606Classification            (NTEE)                        Cultural, Ethnic Awareness              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CORRECTIONAL ASSOCIATION OF NEW YORK,EIN: 13-5562324Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
COUNCIL ON FOREIGN RELATIONS INC,EIN: 13-1628168Classification            (NTEE)                        Research Institutes and/or Public Policy Analysis              (International, Foreign Affairs and National Security)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
CULTURE FOR ONE INC,EIN: 46-2137020Classification            (NTEE)                        Arts, Cultural Organizations - Multipurpose              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DALTON SCHOOLS INC,EIN: 13-2751872Classification            (NTEE)                        Elementary, Secondary Education, K - 12              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELHITES SYRO MALABAR MISSION INC,EIN: 26-3288396Classification            (NTEE)                        Human Service Organizations - Multipurpose              (Human Services — Multipurpose and Other)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELIUS MUSIC ACADEMY,EIN: 46-1467228Classification            (NTEE)                        Performing Arts Organizations              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELIVERANCE REVIVAL CENTER INC,EIN: 11-2634736Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELLA CALCE PRIVATE FOUNDATION INC,EIN: 20-4702349Classification            (NTEE)                        Private Grantmaking Foundations              (Philanthropy, Voluntarism and Grantmaking Foundations)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELLA PIETRA FOUNDATION,EIN: 83-2596679Classification            (NTEE)                        Private Independent Foundations              (Philanthropy, Voluntarism and Grantmaking Foundations)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELMAR DOLFINS SWIM CLUB,EIN: 22-2569000Classification            (NTEE)                        Swimming, Water Recreation              (Recreation, Sports, Leisure, Athletics)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELMAR PRESBYTERIAN CHURCH,EIN: 14-1565186Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELPHI CHAMBER ORCHESTRA INC,EIN: 47-1909455            This organization is not listed in the IRS's most recent list of tax exempt organizations, but we have data associated with this Employer Identification Number. We have reconstructed basic information about the organization (like its name and tax code designation) from              an old list of exempt organiations.             However, this information may be out of date. It's even possible that the organization no longer has tax exempt status or no longer exists.          Classification            (NTEE)                        Symphony Orchestras              (Arts, Culture and Humanities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELPHI DRUG & ALCOHOL COUNCIL INC,EIN: 16-1007079Classification            (NTEE)                        Alcohol, Drug and Substance Abuse, Dependency Prevention and Treatment              (Mental Health, Crisis Intervention)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA CHI ASSOCIATION,EIN: 06-1444571Classification            (NTEE)                        Scholarships, Student Financial Aid Services, Awards              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA CHI FRATERNITY,EIN: 15-0287605Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA CHI FRATERNITY,EIN: 91-2154620Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA CHI HOUSING CORPORATION AT CORNELL,EIN: 58-2493721Classification            (NTEE)                        Domestic Fraternal Societies              (Mutual/Membership Benefit Organizations, Other)            Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA GAMMA FRATERNITY,EIN: 47-5156526Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA EPSILION COUNCIL,EIN: 47-4926345Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY,EIN: 16-6071476Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY,EIN: 14-6036764            This organization is not listed in the IRS's most recent list of tax exempt organizations, but we have data associated with this Employer Identification Number. We have reconstructed basic information about the organization (like its name and tax code designation) from              an old list of exempt organiations.             However, this information may be out of date. It's even possible that the organization no longer has tax exempt status or no longer exists.          Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY,EIN: 23-7350829Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 16-6071465Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 16-6071468Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 16-6071471Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 13-6209722Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 35-2430233Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,EIN: 90-0784087Nonprofit Tax Code Designation: 501(c)(6)            Defined as: Business leagues, chambers of commerce, real estate boards, etc, created for the improvement of business conditions.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA LABORATORIES INC,EIN: 16-0982542Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA PHI EPSILON SORORITY INC,EIN: 11-2950176Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA PHI EPSILON SORORITY INC,EIN: 16-1259363Classification            (NTEE)                        Student Sororities, Fraternities              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA PHI EPSILON SORORITY INC,EIN: 16-1292390Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA PHI EPSILON SORORITY INC,EIN: 13-6702265Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DELTA PHI EPSILON SORORITY INC,EIN: 14-1734666Nonprofit Tax Code Designation: 501(c)(7)            Defined as: Social and recreational clubs.          Donations to this organization are not tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DIVERSITY FOUNDATION INC,EIN: 11-3590308            This organization is not listed in the IRS's most recent list of tax exempt organizations, but we have data associated with this Employer Identification Number. We have reconstructed basic information about the organization (like its name and tax code designation) from              archival data provided by the National Center for Charitable Statistics Data Archive. However, this information may be out of date. It's even possible that the organization no longer has tax exempt status or no longer exists.          Classification            (NTEE)                        Intergroup, Race Relations              (Civil Rights, Social Action, Advocacy)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          More Resources:GuideStarGet notifications: Sign up for updates about our data.
DOANE STUART SCHOOL,EIN: 14-1623827Classification            (NTEE)                        Elementary, Secondary Education, K - 12              (Educational Institutions and Related Activities)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DRUCKENMILLER FOUNDATION,EIN: 13-3735187Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DRUG POLICY ALLIANCE,EIN: 52-1516692Classification            (NTEE)                        Alcohol, Drug and Substance Abuse, Dependency Prevention and Treatment              (Mental Health, Crisis Intervention)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
DUTCHESS OUTREACH INC,EIN: 22-2339537Classification            (NTEE)                        Emergency Assistance (Food, Clothing, Cash)              (Human Services — Multipurpose and Other)            Nonprofit Tax Code Designation: 501(c)(3)            Defined as: Organizations for any of the following purposes: religious, educational, charitable, scientific, literary, testing for public safety, fostering national or international amateur sports competition (as long as it doesn’t provide athletic facilities or equipment), or the prevention of cruelty to children or animals.          Donations to this organization are tax deductible.More Resources:GuideStarGet notifications: Sign up for updates about our data.
